Id: 248969154, distance: 943720.300130
Id: 248969155, distance: 943674.240671
Id: 308616489, distance: 943518.193742
Id: 248969156, distance: 943342.398150
Id: 308616015, distance: 943222.301575
Id: 308616645, distance: 943147.054263
Id: 248969157, distance: 943030.663237
Id: 248969158, distance: 942712.501114
Id: 248969159, distance: 942671.184020
Id: 248969160, distance: 942561.451095
Id: 248969145, distance: 942514.571471
Id: 248969246, distance: 942131.227398
Id: 248969247, distance: 941777.356348
Id: 248969248, distance: 941533.348861
Id: 248969249, distance: 941372.453445
Id: 248969250, distance: 941334.405768
Id: 248969251, distance: 941284.616317
Id: 248969252, distance: 941050.972831
Id: 248969253, distance: 940960.432086
Id: 248969254, distance: 940794.638577
Id: 248969255, distance: 940697.198920
Id: 248969256, distance: 940394.510781
Id: 248969257, distance: 940137.932794
Id: 248969258, distance: 940093.710781
Id: 248969259, distance: 939695.652371
Id: 248969260, distance: 939378.818655
Id: 248969261, distance: 938894.359530
Id: 248969262, distance: 938833.110958
Id: 248969263, distance: 938709.453212
Id: 248969264, distance: 938641.167179
Id: 248969265, distance: 938601.435559
Id: 1250379069, distance: 938397.200494
Id: 1250379075, distance: 938366.599865
Id: 1250379017, distance: 938324.551562
Id: 1250379048, distance: 938297.537391
Id: 248969266, distance: 938227.715228
Id: 248969267, distance: 937545.440621
Id: 248969268, distance: 936917.101675
Id: 248969269, distance: 936730.858342
Id: 1250417015, distance: 936708.466096
Id: 1250417191, distance: 936696.827102
Id: 1250417078, distance: 936685.186374
Id: 1250417000, distance: 936680.302819
Id: 1250416956, distance: 936669.470002
Id: 1250417216, distance: 936657.463645
Id: 1250416888, distance: 936645.265417
Id: 1250416960, distance: 936634.018651
Id: 1250416973, distance: 936616.401541
Id: 1250417122, distance: 936599.522957
Id: 248969244, distance: 936578.633226
Id: 248969245, distance: 936392.715984
Id: 248969847, distance: 936348.402594
Id: 248969848, distance: 936296.053389
Id: 248969849, distance: 936242.088762
Id: 248969850, distance: 936208.897549
Id: 248969851, distance: 936129.982218
Id: 248969852, distance: 936065.085422
Id: 248969854, distance: 936018.285132
Id: 248969855, distance: 935893.640733
Id: 248969856, distance: 935839.261713
Id: 248969857, distance: 935758.696163
Id: 248969858, distance: 935653.208591
Id: 248969859, distance: 935505.987202
Id: 248969860, distance: 935363.099556
Id: 248969861, distance: 935156.298858
Id: 248969862, distance: 934865.247493
Id: 248969863, distance: 934782.270136
Id: 248969864, distance: 934316.451733
Id: 248969865, distance: 933787.044803
Id: 248969866, distance: 933704.270595
Id: 248969867, distance: 933632.385816
Id: 248969869, distance: 933444.164488
Id: 248969870, distance: 933358.136520
Id: 248969871, distance: 933210.807262
Id: 248969872, distance: 933103.387392
Id: 248969873, distance: 933009.420084
Id: 248969874, distance: 932963.230550
Id: 248969875, distance: 932838.894854
Id: 248971084, distance: 932765.780298
Id: 248971085, distance: 932420.747546
Id: 248971086, distance: 932296.233904
Id: 248971087, distance: 932228.570300
Id: 248971088, distance: 932050.578776
Id: 248971089, distance: 931993.705119
Id: 248971090, distance: 931906.147091
Id: 248971091, distance: 931674.860032
Id: 248971092, distance: 931589.165544
Id: 248971093, distance: 931384.611871
Id: 248971095, distance: 931205.177337
Id: 248971096, distance: 931125.643223
Id: 248971097, distance: 931088.753720
Id: 248971078, distance: 931012.625059
Id: 248971079, distance: 930968.993310
Id: 248971080, distance: 930919.774110
Id: 248971081, distance: 930872.116078
Id: 248971083, distance: 930772.993286
Id: 248971497, distance: 930627.050795
Id: 248971498, distance: 930455.687920
Id: 248971499, distance: 930307.711074
Id: 1228944406, distance: 930275.501118
Id: 1228944413, distance: 930268.821931
Id: 1228944441, distance: 930259.038714
Id: 1228944416, distance: 930255.617892
Id: 1228944408, distance: 930248.527761
Id: 1228944410, distance: 930244.591782
Id: 248971500, distance: 930216.281658
Id: 248971501, distance: 930087.641710
Id: 248971502, distance: 929848.213549
Id: 248971503, distance: 929670.235896
Id: 248971504, distance: 929388.857335
Id: 248971505, distance: 929278.989973
Id: 248971506, distance: 929211.515935
Id: 248971507, distance: 929130.667670
Id: 248971508, distance: 928997.156014
Id: 248971509, distance: 928667.458351
Id: 248971510, distance: 928588.247744
Id: 248971512, distance: 928410.847923
Id: 248971513, distance: 928012.793629
Id: 248972842, distance: 927910.411565
Id: 248972843, distance: 927867.630632
Id: 248972844, distance: 927827.173715
Id: 248972845, distance: 927780.817082
Id: 248972846, distance: 927695.801239
Id: 248972847, distance: 927632.569797
Id: 248972848, distance: 927445.351697
Id: 248972849, distance: 926820.592840
Id: 248972851, distance: 926740.821332
Id: 248972852, distance: 926638.270647
Id: 248972853, distance: 925947.559143
Id: 248972854, distance: 925844.617646
Id: 248972855, distance: 925746.871045
Id: 248972856, distance: 925691.626367
Id: 248972857, distance: 925623.292740
Id: 248972858, distance: 925512.881504
Id: 248972859, distance: 925452.557614
Id: 248972860, distance: 925398.419368
Id: 248972861, distance: 925341.682369
Id: 248972863, distance: 924960.721273
Id: 248972864, distance: 924799.953398
Id: 248972865, distance: 924532.060666
Id: 248972866, distance: 924317.881024
Id: 966970277, distance: 924237.414266
Id: 966970253, distance: 924195.295342
Id: 966970237, distance: 924158.419102
Id: 966970282, distance: 924120.177253
Id: 248972867, distance: 924116.705455
Id: 966970255, distance: 924016.092540
Id: 965813626, distance: 923967.470730
Id: 248972868, distance: 923931.429317
Id: 965813587, distance: 923877.578845
Id: 965813659, distance: 923837.536127
Id: 965813541, distance: 923804.947342
Id: 965813568, distance: 923716.030952
Id: 248972869, distance: 923710.241124
Id: 965813565, distance: 923677.185288
Id: 965813615, distance: 923545.195315
Id: 965813559, distance: 923379.284952
Id: 965813555, distance: 923336.424269
Id: 965813655, distance: 923300.579744
Id: 965813579, distance: 923188.443907
Id: 965813560, distance: 923168.918047
Id: 965813552, distance: 923127.283566
Id: 965813543, distance: 923081.670260
Id: 965813634, distance: 923039.449052
Id: 965813638, distance: 922992.582564
Id: 965813553, distance: 922963.718794
Id: 965813631, distance: 922915.592647
Id: 965813632, distance: 922894.957693
Id: 248972882, distance: 922878.098651
Id: 248972883, distance: 922854.621185
Id: 248972884, distance: 922842.300010
Id: 248972885, distance: 922817.949100
Id: 965813612, distance: 922794.593351
Id: 965813630, distance: 922697.798384
Id: 965813540, distance: 922653.840152
Id: 965813660, distance: 922620.252335
Id: 524609489, distance: 922548.835991
Id: 965813639, distance: 922468.401899
Id: 965813558, distance: 922321.093044
Id: 1226835750, distance: 922280.067326
Id: 524609490, distance: 922248.800392
Id: 965813573, distance: 922236.643919
Id: 965813621, distance: 922223.742850
Id: 965813569, distance: 922215.217454
Id: 562825386, distance: 922207.877305
Id: 1226835965, distance: 922172.146098
Id: 562825388, distance: 922066.457483
Id: 562825390, distance: 921898.786136
Id: 562825392, distance: 921585.200385
Id: 562825393, distance: 921057.525438
Id: 562825395, distance: 920998.420485
Id: 562825397, distance: 920935.941283
Id: 562825399, distance: 920823.877667
Id: 562825400, distance: 920492.917445
Id: 562825401, distance: 920379.227740
Id: 562825403, distance: 920300.431381
Id: 1254086117, distance: 920044.951530
Id: 562825406, distance: 919780.905828
Id: 1254086144, distance: 919485.154639
Id: 562825407, distance: 919194.594687
Id: 562825409, distance: 919077.874150
Id: 562825410, distance: 918947.542034
Id: 1254086128, distance: 918882.519195
Id: 562825412, distance: 918826.926467
Id: 1254086135, distance: 918799.249666
Id: 1254086125, distance: 918770.028441
Id: 562825413, distance: 918746.738324
Id: 562825414, distance: 918712.376227
Id: 562825416, distance: 918653.863756
Id: 562825418, distance: 918590.447082
Id: 1254086127, distance: 918562.102036
Id: 1254086137, distance: 918542.640828
Id: 562825421, distance: 918516.770183
Id: 1254086131, distance: 918487.045607
Id: 562825422, distance: 918437.599058
Id: 1254086136, distance: 918406.281658
Id: 562825423, distance: 918375.825624
Id: 1254086123, distance: 918337.042227
Id: 1254086120, distance: 918293.591281
Id: 1254086132, distance: 918199.517960
Id: 562825426, distance: 918017.777634
Id: 562825428, distance: 917339.675577
Id: 1254086141, distance: 917268.745430
Id: 1254086143, distance: 917238.037005
Id: 562825430, distance: 917202.601664
Id: 249560676, distance: 917117.447069
Id: 1254086134, distance: 917105.167910
Id: 249560675, distance: 917098.350203
Id: 249560674, distance: 917074.846725
Id: 249561012, distance: 917056.478252
Id: 249561013, distance: 917041.260733
Id: 249560556, distance: 917010.101524
Id: 249560531, distance: 916953.730232
Id: 243997626, distance: 916647.714756
Id: 243997627, distance: 916535.791736
Id: 243997628, distance: 916408.709510
Id: 243997629, distance: 916278.396651
Id: 243997630, distance: 916143.360262
Id: 243997631, distance: 916014.727862
Id: 243997632, distance: 915877.867984
Id: 243997633, distance: 915464.247600
Id: 243997634, distance: 915231.873717
Id: 243997635, distance: 915014.572947
Id: 243997636, distance: 914764.451798
Id: 243997637, distance: 914523.294591
Id: 1254086139, distance: 913944.449029
Id: 982827373, distance: 913888.782572
Id: 404289413, distance: 913743.502550
Id: 404289418, distance: 913413.034746
Id: 404289420, distance: 913114.098163
Id: 404289421, distance: 912811.232352
Id: 404289422, distance: 912542.543389
Id: 404289424, distance: 912193.397472
Id: 404289425, distance: 911840.932097
Id: 404289427, distance: 911484.473405
Id: 404289429, distance: 911205.110530
Id: 1254086142, distance: 911140.383722
Id: 1254086133, distance: 911103.000227
Id: 1254086129, distance: 911028.848073
Id: 404289430, distance: 910847.767426
Id: 404289432, distance: 910490.738165
Id: 404289433, distance: 910173.858962
Id: 404289435, distance: 909818.961493
Id: 404289437, distance: 909504.057684
Id: 404289438, distance: 909188.772920
Id: 404289441, distance: 908948.754896
Id: 404289442, distance: 908440.575378
Id: 404289445, distance: 908123.655144
Id: 404289446, distance: 907766.909893
Id: 404289448, distance: 907369.614298
Id: 404289451, distance: 907092.073829
Id: 404289453, distance: 906854.848250
Id: 404289455, distance: 906617.894557
Id: 404289456, distance: 906342.489272
Id: 404289459, distance: 906070.303160
Id: 404289461, distance: 905802.794453
Id: 404289463, distance: 905539.077908
Id: 404289465, distance: 905204.914330
Id: 404289466, distance: 904875.666734
Id: 404289468, distance: 904622.868692
Id: 404289470, distance: 904303.214467
Id: 404289471, distance: 903886.980565
Id: 404289473, distance: 903534.834281
Id: 404289475, distance: 903309.809487
Id: 404289478, distance: 903092.413955
Id: 404289479, distance: 902668.485482
Id: 404289481, distance: 902480.001490
Id: 404289483, distance: 902342.963249
Id: 404289485, distance: 901936.641700
Id: 404289489, distance: 901861.080323
Id: 1069374808, distance: 901799.580968
Id: 1069374687, distance: 901784.928776
Id: 1069391530, distance: 901732.891850
Id: 1069391479, distance: 901715.641959
Id: 404289497, distance: 901634.175772
Id: 404289499, distance: 901583.254593
Id: 404289500, distance: 901533.939510
Id: 404289503, distance: 901491.671701
Id: 404289508, distance: 901454.993686
Id: 404289510, distance: 901400.842362
Id: 404289514, distance: 901331.206276
Id: 404289516, distance: 901246.036248
Id: 404289518, distance: 901168.972973
Id: 404289520, distance: 901096.099026
Id: 404289521, distance: 901018.866166
Id: 404289522, distance: 900948.510515
Id: 404289524, distance: 900881.614692
Id: 404289528, distance: 900807.037167
Id: 404289531, distance: 900725.302528
Id: 404289534, distance: 900662.820606
Id: 404289536, distance: 900567.770047
Id: 404289540, distance: 900454.951700
Id: 404289544, distance: 900358.064850
Id: 404289548, distance: 900224.878436
Id: 404289552, distance: 900085.670948
Id: 404289556, distance: 899620.864994
Id: 404289559, distance: 899468.148587
Id: 404289562, distance: 898978.121778
Id: 404289565, distance: 898791.748641
Id: 404289567, distance: 898604.337988
Id: 404289570, distance: 898399.048839
Id: 404289572, distance: 898201.650951
Id: 983804959, distance: 897326.992268
Id: 1418292443, distance: 897021.492467
Id: 1418292478, distance: 896871.383936
Id: 983804960, distance: 896731.138420
Id: 1419201151, distance: 896646.742556
Id: 1418292497, distance: 896553.284499
Id: 1419201155, distance: 896499.362130
Id: 983804963, distance: 896405.482718
Id: 1419201147, distance: 896321.277124
Id: 1418292494, distance: 896233.368012
Id: 404289574, distance: 896028.151778
Id: 404289576, distance: 895570.578611
Id: 983804966, distance: 895200.085960
Id: 983804969, distance: 894965.551212
Id: 983804973, distance: 894766.838883
Id: 983804976, distance: 894561.352431
Id: 404289577, distance: 894270.339357
Id: 404289579, distance: 893520.514995
Id: 404289581, distance: 892918.770683
Id: 404289583, distance: 892601.404085
Id: 404289586, distance: 892320.063452
Id: 404289587, distance: 892043.177792
Id: 404289590, distance: 891835.621837
Id: 404289592, distance: 891453.214286
Id: 404289594, distance: 891143.460998
Id: 404289596, distance: 890837.251164
Id: 404289599, distance: 890466.949404
Id: 404289602, distance: 890199.246588
Id: 404289604, distance: 889963.861682
Id: 404289605, distance: 889694.196829
Id: 404289606, distance: 889456.754853
Id: 404289608, distance: 889146.388231
Id: 404289611, distance: 888868.677212
Id: 404289614, distance: 888560.225837
Id: 404289617, distance: 888255.868285
Id: 404289621, distance: 887954.672070
Id: 404289622, distance: 887618.949860
Id: 404289626, distance: 887312.842830
Id: 404289629, distance: 887037.331089
Id: 404289630, distance: 886725.963275
Id: 404289634, distance: 886520.727818
Id: 404289638, distance: 886249.952643
Id: 404289640, distance: 885785.877067
Id: 404289645, distance: 885524.070936
Id: 404289647, distance: 885295.258016
Id: 404289650, distance: 885099.358293
Id: 404289651, distance: 884873.067093
Id: 404289656, distance: 884623.338632
Id: 404289659, distance: 884365.348357
Id: 404289662, distance: 884089.800460
Id: 404289666, distance: 883680.099150
Id: 404289667, distance: 883562.095955
Id: 404289672, distance: 883420.030464
Id: 404289674, distance: 883307.948477
Id: 404289676, distance: 883208.639398
Id: 404289681, distance: 883147.628253
Id: 404289684, distance: 883124.749099
Id: 404289689, distance: 883123.737429
Id: 404289694, distance: 883123.179209
Id: 404289697, distance: 883122.842021
Id: 404289703, distance: 883122.404191
Id: 404289708, distance: 883121.920978
Id: 404289714, distance: 883099.966972
Id: 404289716, distance: 883061.677538
Id: 404289719, distance: 883002.811801
Id: 404289722, distance: 882927.410630
Id: 404289725, distance: 882810.900980
Id: 404289731, distance: 882714.406068
Id: 404289734, distance: 882588.928736
Id: 404289741, distance: 882430.542949
Id: 404289748, distance: 882255.632673
Id: 404289755, distance: 882065.169738
Id: 404289759, distance: 881835.664789
Id: 404289764, distance: 881584.732012
Id: 404289771, distance: 881367.786526
Id: 404289774, distance: 881108.850424
Id: 404289778, distance: 880866.061809
Id: 404289781, distance: 880645.544078
Id: 404289786, distance: 880386.043553
Id: 404289790, distance: 880121.620424
Id: 404289794, distance: 879875.773070
Id: 404289797, distance: 879599.755569
Id: 404289803, distance: 879410.417933
Id: 404289810, distance: 879229.577177
Id: 404289818, distance: 879063.681527
Id: 404289827, distance: 878912.830923
Id: 404289833, distance: 878769.471569
Id: 404289837, distance: 878653.540444
Id: 404289842, distance: 878574.448073
Id: 404289852, distance: 878529.248252
Id: 404289854, distance: 878492.855990
Id: 404289857, distance: 878455.455370
Id: 881411127, distance: 878352.436559
Id: 881411135, distance: 878241.171593
Id: 404289868, distance: 878204.321216
Id: 948653329, distance: 878159.112646
Id: 404289871, distance: 878105.656721
Id: 948653239, distance: 878042.856900
Id: 404289873, distance: 877967.188658
Id: 948653167, distance: 877908.636145
Id: 404289878, distance: 877847.019635
Id: 404289882, distance: 877678.836176
Id: 404289931, distance: 877491.290227
Id: 881411139, distance: 877412.491670
Id: 881411149, distance: 877212.271150
Id: 404289940, distance: 877099.939336
Id: 404289944, distance: 876884.498070
Id: 404289949, distance: 876599.039871
Id: 404289955, distance: 876266.946048
Id: 404289959, distance: 875917.861854
Id: 404289965, distance: 875622.316292
Id: 404289968, distance: 875253.366001
Id: 404289972, distance: 874946.541430
Id: 404289973, distance: 874669.285656
Id: 404289977, distance: 874154.585284
Id: 404289980, distance: 873681.735487
Id: 404289984, distance: 872967.114523
Id: 404289988, distance: 872634.463207
Id: 404289992, distance: 872374.597997
Id: 404289994, distance: 872110.342224
Id: 404289998, distance: 871804.572232
Id: 404290002, distance: 871455.707967
Id: 404290006, distance: 871179.738650
Id: 404290010, distance: 870941.628431
Id: 404290014, distance: 870625.802743
Id: 404290020, distance: 870353.704765
Id: 404290024, distance: 870086.181115
Id: 404290028, distance: 869821.680546
Id: 404290033, distance: 869597.686774
Id: 404290038, distance: 869336.856962
Id: 404290042, distance: 869039.136181
Id: 404290047, distance: 868704.192960
Id: 404290052, distance: 868443.781981
Id: 404290058, distance: 868072.600591
Id: 404290064, distance: 867721.736047
Id: 404290070, distance: 867482.076018
Id: 881367876, distance: 866637.752205
Id: 881367965, distance: 866240.226013
Id: 881367767, distance: 866091.693534
Id: 881367744, distance: 865930.663953
Id: 881367838, distance: 865844.515455
Id: 881367539, distance: 865711.661120
Id: 881367913, distance: 865412.236126
Id: 881367713, distance: 865124.472013
Id: 881367791, distance: 865003.149769
Id: 404290075, distance: 864850.375512
Id: 881367651, distance: 864653.188668
Id: 881367551, distance: 864290.052761
Id: 881367697, distance: 863978.628641
Id: 404290086, distance: 863829.977912
Id: 404290088, distance: 863610.040643
Id: 404290091, distance: 863313.385271
Id: 881367537, distance: 862942.867425
Id: 881367955, distance: 862733.820550
Id: 881367827, distance: 862467.748936
Id: 881367869, distance: 862172.411213
Id: 404290115, distance: 861872.705351
Id: 404290118, distance: 861618.529946
Id: 404290125, distance: 861327.893911
Id: 404290129, distance: 861038.958597
Id: 881319237, distance: 860943.817157
Id: 881319515, distance: 860851.092282
Id: 881319397, distance: 860648.495277
Id: 881319289, distance: 860551.230793
Id: 881319607, distance: 860457.661729
Id: 881319405, distance: 860368.756742
Id: 404290132, distance: 860282.641736
Id: 881319393, distance: 860141.962318
Id: 404290135, distance: 860001.789193
Id: 404290138, distance: 859762.199561
Id: 404290140, distance: 859449.664677
Id: 404290142, distance: 859226.707075
Id: 404290146, distance: 858995.969598
Id: 404290148, distance: 858760.348085
Id: 404290151, distance: 858574.273923
Id: 404290154, distance: 858430.498545
Id: 404290156, distance: 858303.029800
Id: 404290159, distance: 858205.349416
